city,ds,yhat
Chennai,2018-06-02,77.66205815952138
Chennai,2018-06-03,77.83235727945414
Chennai,2018-06-04,77.53603496341425
Chennai,2018-06-05,77.60634853399888
Chennai,2018-06-06,77.11276938113355
Chennai,2018-06-07,77.56667122727438
Chennai,2018-06-08,77.67783833947222
Chennai,2018-06-09,78.05625080968069
Chennai,2018-06-10,78.22119043112896
Chennai,2018-06-11,77.92485653870482
Chennai,2018-06-12,78.00009289428542
Chennai,2018-06-15,78.1098124710867
Chennai,2018-06-19,78.50742642761499
Chennai,2018-06-21,78.52217743963301
Chennai,2018-06-22,78.64457403741706
Chennai,2018-06-23,79.03258624129982
Chennai,2018-06-24,79.20409400002072
Chennai,2018-06-25,78.91001086711725
Chennai,2018-06-26,78.98204800109123
Chennai,2018-07-02,79.2243652271515
Chennai,2018-07-05,79.14921372552847
Chennai,2018-07-06,79.21631154401372
Chennai,2018-07-09,79.3008127944787
Chennai,2018-07-10,79.31201048937875
Chennai,2018-07-12,79.1539721441999
Chennai,2018-07-13,79.20570672163493
Chennai,2018-07-16,79.27311573891534
Chennai,2018-07-20,79.2184453294121
Chennai,2018-07-23,79.3484163806467
Chennai,2018-07-24,79.3870094447321
Chennai,2018-07-30,79.56727566010484
Chennai,2018-07-31,79.61716500915611
Chennai,2018-08-02,79.53860002147901
Chennai,2018-08-03,79.62874670798611
Chennai,2018-08-06,79.7938443494765
Chennai,2018-08-07,79.83306778163598
Chennai,2018-08-13,79.93157892777006
Chennai,2018-08-16,79.84684460878503
Chennai,2018-08-20,80.07349994687777
Chennai,2018-08-21,80.11924998869674
Chennai,2018-08-24,80.14962486282947
Chennai,2018-08-25,80.52315753855139
Chennai,2018-08-26,80.68651372058679
Chennai,2018-08-27,80.39119910277049
Chennai,2018-08-28,80.46937153466185
Chennai,2018-08-29,79.97750902673017
Chennai,2018-08-30,80.43745928263753
Chennai,2018-08-31,80.55765716565344
Chennai,2018-09-03,80.83621277254123
Chennai,2018-09-04,80.91921913772401
Chennai,2018-09-06,80.90673646519721
Chennai,2018-09-07,81.02927194880553
Chennai,2018-09-10,81.2848527857864
Chennai,2018-09-11,81.35073350879843
Chennai,2018-09-13,81.29181986998174
Chennai,2018-09-14,81.38601814020453
Chennai,2018-09-15,81.74136708391828
Chennai,2018-09-16,81.8764701545396
Chennai,2018-09-17,81.54303877556214
Chennai,2018-09-18,81.57362621899844
Chennai,2018-09-20,81.44412637762443
Chennai,2018-09-21,81.50412845905824
Chennai,2018-09-23,81.93065583284536
Chennai,2018-09-24,81.56816984609165
Chennai,2018-09-25,81.57194076404535
Chennai,2018-09-27,81.39585269070484
Chennai,2018-09-28,81.43601377263148
Chennai,2018-09-30,81.82894282200516
Chennai,2018-10-01,81.45214807038295
Chennai,2018-10-02,81.44280746096412
Chennai,2018-10-04,81.24247979961915
Chennai,2018-10-05,81.27067445073212
Chennai,2018-10-06,81.56304558668809
Chennai,2018-10-07,81.63795581412602
Chennai,2018-10-08,81.24676951021351
Chennai,2018-10-09,81.2216080082837
Chennai,2018-10-11,80.9846220278892
Chennai,2018-10-12,80.99082375100531
Chennai,2018-10-13,81.25947154872988
Chennai,2018-10-14,81.30907724233406
Chennai,2018-10-16,80.838416899647
Chennai,2018-10-18,80.5447033262635
Chennai,2018-10-19,80.52382138343205
Chennai,2018-10-20,80.76629443029917
Chennai,2018-10-22,80.3507189619289
Chennai,2018-10-23,80.27783738296243
